Code secteur;Libelle secteur;Code site;Libelle site;Code batiment;Libelle batiment;Lattitude/longitude;Adresse numero;Adresse rue;Adresse code postal;Adresse ville;Code salle;Libellé salle;Numero piece
5;BORDEAUX ;15;BASTIDE;1;PUSG;44.844557/-0.557807;35;avenue Abadie;33073;BORDEAUX;B 414;Salle de cours;
5;BORDEAUX ;15;BASTIDE;1;PUSG;44.844557/-0.557807;35;avenue Abadie;33073;BORDEAUX;B 415;Salle de cours;
5;BORDEAUX ;15;BASTIDE;1;PUSG;44.844557/-0.557807;35;avenue Abadie;33073;BORDEAUX;B 416;Salle de cours;
8;GRADIGNAN;5;ROCQUENCOURT;E08;Bâtiment 8AB GMP;44.790752/-0.609695;;;;;;;
;"15""";rue Naudet;33175;GRADIGNAN;B001;Salle TP;57;;;;;;
15;PERIGUEUX;22;CAMPUS PERIGORD;B;Bâtiment B;45.196442/0.720017;39;rue Paul Mazy;24019;PERIGUEUX;B002;Salle de cours;
8;GRADIGNAN;5;ROCQUENCOURT;E08;Bâtiment 8AB GMP;44.790752/-0.609695;;;;;;;
;"15""";rue Naudet;33175;GRADIGNAN;B003;Salle informatique;20;;;;;;
8;GRADIGNAN;5;ROCQUENCOURT;E08;Bâtiment 8AB GMP;44.790752/-0.609695;;;;;;;
;"15""";rue Naudet;33175;GRADIGNAN;B005;Salle TP;22;;;;;;
8;GRADIGNAN;5;ROCQUENCOURT;E08;Bâtiment 8AB GMP;44.790752/-0.609695;;;;;;;
;"15""";rue Naudet;33175;GRADIGNAN;B006;Salle TP;48;;;;;;
8;GRADIGNAN;5;ROCQUENCOURT;E08;Bâtiment 8AB GMP;44.790752/-0.609695;;;;;;;
;"15""";rue Naudet;33175;GRADIGNAN;B007;Salle TP;23;;;;;;
8;GRADIGNAN;5;ROCQUENCOURT;E08;Bâtiment 8AB GMP;44.790752/-0.609695;;;;;;;
;"15""";rue Naudet;33175;GRADIGNAN;B008;Salle TP;24;;;;;;
8;GRADIGNAN;5;ROCQUENCOURT;E08;Bâtiment 8AB GMP;44.790752/-0.609695;;;;;;;
;"15""";rue Naudet;33175;GRADIGNAN;B010;Salle TP;35;;;;;;
8;GRADIGNAN;5;ROCQUENCOURT;E08;Bâtiment 8AB GMP;44.790752/-0.609695;;;;;;;
;"15""";rue Naudet;33175;GRADIGNAN;B012;Salle TP;25;;;;;;
8;GRADIGNAN;5;ROCQUENCOURT;E08;Bâtiment 8AB GMP;44.790752/-0.609695;;;;;;;
;"15""";rue Naudet;33175;GRADIGNAN;B013;Salle TP;11;;;;;;
8;GRADIGNAN;5;ROCQUENCOURT;E08;Bâtiment 8AB GMP;44.790752/-0.609695;;;;;;;
;"15""";rue Naudet;33175;GRADIGNAN;B014;Salle TP;26;;;;;;
8;GRADIGNAN;5;ROCQUENCOURT;E08;Bâtiment 8AB GMP;44.790752/-0.609695;;;;;;;
;"15""";rue Naudet;33175;GRADIGNAN;B015;Salle TP;12;;;;;;
8;GRADIGNAN;5;ROCQUENCOURT;E08;Bâtiment 8AB GMP;44.790752/-0.609695;;;;;;;
;"15""";rue Naudet;33175;GRADIGNAN;B016;Salle TP;13;;;;;;
8;GRADIGNAN;5;ROCQUENCOURT;E08;Bâtiment 8AB GMP;44.790752/-0.609695;;;;;;;
;"15""";rue Naudet;33175;GRADIGNAN;B017;Salle TP;50;;;;;;
8;GRADIGNAN;5;ROCQUENCOURT;E08;Bâtiment 8AB GMP;44.790752/-0.609695;;;;;;;
;"15""";rue Naudet;33175;GRADIGNAN;B018;Salle TP;14;;;;;;
8;GRADIGNAN;5;ROCQUENCOURT;E08;Bâtiment 8AB GMP;44.790752/-0.609695;;;;;;;
;"15""";rue Naudet;33175;GRADIGNAN;B019;Salle TD;15;;;;;;
8;GRADIGNAN;5;ROCQUENCOURT;E08;Bâtiment 8AB GMP;44.790752/-0.609695;;;;;;;
;"15""";rue Naudet;33175;GRADIGNAN;B020;Salle TD;16;;;;;;
8;GRADIGNAN;5;ROCQUENCOURT;E08;Bâtiment 8AB GMP;44.790752/-0.609695;;;;;;;
;"15""";rue Naudet;33175;GRADIGNAN;B021;Salle TD;1;;;;;;
15;PERIGUEUX;22;CAMPUS PERIGORD;B;Bâtiment B;45.196442/0.720017;39;rue Paul Mazy;24019;PERIGUEUX;B105;Salle informatique;
15;PERIGUEUX;22;CAMPUS PERIGORD;B;Bâtiment B;45.196442/0.720017;39;rue Paul Mazy;24019;PERIGUEUX;B109;Salle de cours;
15;PERIGUEUX;22;CAMPUS PERIGORD;B;Bâtiment B;45.196442/0.720017;39;rue Paul Mazy;24019;PERIGUEUX;B110;Salle de cours;
15;PERIGUEUX;22;CAMPUS PERIGORD;B;Bâtiment B;45.196442/0.720017;39;rue Paul Mazy;24019;PERIGUEUX;B114;Salle de cours;
15;PERIGUEUX;22;CAMPUS PERIGORD;B;Bâtiment B;45.196442/0.720017;39;rue Paul Mazy;24019;PERIGUEUX;B119;Salle de cours;
15;PERIGUEUX;22;CAMPUS PERIGORD;B;Bâtiment B;45.196442/0.720017;39;rue Paul Mazy;24019;PERIGUEUX;B202;Salle de cours;
15;PERIGUEUX;22;CAMPUS PERIGORD;B;Bâtiment B;45.196442/0.720017;39;rue Paul Mazy;24019;PERIGUEUX;B203;Salle de cours;
15;PERIGUEUX;22;CAMPUS PERIGORD;B;Bâtiment B;45.196442/0.720017;39;rue Paul Mazy;24019;PERIGUEUX;B205;Salle de cours;
15;PERIGUEUX;22;CAMPUS PERIGORD;B;Bâtiment B;45.196442/0.720017;39;rue Paul Mazy;24019;PERIGUEUX;B206;Salle de cours;
15;PERIGUEUX;22;CAMPUS PERIGORD;B;Bâtiment B;45.196442/0.720017;39;rue Paul Mazy;24019;PERIGUEUX;B207;Salle de cours;
15;PERIGUEUX;22;CAMPUS PERIGORD;B;Bâtiment B;45.196442/0.720017;39;rue Paul Mazy;24019;PERIGUEUX;B302;Salle de cours;
12;MERIGNAC;7;EVERING;G1;EVERING;44.838844/-0.718221;1;rue Marcel Issartier;33700;MERIGNAC;B302;Salle TP;
15;PERIGUEUX;22;CAMPUS PERIGORD;B;Bâtiment B;45.196442/0.720017;39;rue Paul Mazy;24019;PERIGUEUX;B304;Salle de cours;
12;MERIGNAC;7;EVERING;G1;EVERING;44.838844/-0.718221;1;rue Marcel Issartier;33700;MERIGNAC;B304;Salle de cours;304
12;MERIGNAC;7;EVERING;G1;EVERING;44.838844/-0.718221;1;rue Marcel Issartier;33700;MERIGNAC;B305;Salle de cours;305
12;MERIGNAC;7;EVERING;G1;EVERING;44.838844/-0.718221;1;rue Marcel Issartier;33700;MERIGNAC;B311;Salle TP;
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;F;Préfa SOLFAB;44.796939/-0.618413;;rue Léon Duguit;33608;PESSAC;C;Salle de cours;
6;DAX;29;INSTITUT DE THERMALISME;D;Bâtiment D;43.711088/-1.051881;8;rue Sainte Ursule;40100;DAX;C 011;Salle TP;
6;DAX;29;INSTITUT DE THERMALISME;D;Bâtiment D;43.711088/-1.051881;8;rue Sainte Ursule;40100;DAX;C 013;Salle TP;
6;DAX;29;INSTITUT DE THERMALISME;D;Bâtiment D;43.711088/-1.051881;8;rue Sainte Ursule;40100;DAX;C 014;Salle TP;
5;BORDEAUX ;15;BASTIDE;1;PUSG;44.844557/-0.557807;35;avenue Abadie;33073;BORDEAUX;C 102;Salle de cours;
5;BORDEAUX ;15;BASTIDE;1;PUSG;44.844557/-0.557807;35;avenue Abadie;33073;BORDEAUX;C 103;Salle de cours;
5;BORDEAUX ;15;BASTIDE;1;PUSG;44.844557/-0.557807;35;avenue Abadie;33073;BORDEAUX;C 104;Salle de cours;
5;BORDEAUX ;15;BASTIDE;1;PUSG;44.844557/-0.557807;35;avenue Abadie;33073;BORDEAUX;C 106;Amphithéâtre;
5;BORDEAUX ;15;BASTIDE;1;PUSG;44.844557/-0.557807;35;avenue Abadie;33073;BORDEAUX;C 108;Salle de cours;
5;BORDEAUX ;15;BASTIDE;1;PUSG;44.844557/-0.557807;35;avenue Abadie;33073;BORDEAUX;C 109;Amphithéâtre;
5;BORDEAUX ;15;BASTIDE;1;PUSG;44.844557/-0.557807;35;avenue Abadie;33073;BORDEAUX;C 202;Salle de cours;
5;BORDEAUX ;15;BASTIDE;1;PUSG;44.844557/-0.557807;35;avenue Abadie;33073;BORDEAUX;C 203;Salle de cours;
5;BORDEAUX ;15;BASTIDE;1;PUSG;44.844557/-0.557807;35;avenue Abadie;33073;BORDEAUX;C 204;Salle de cours;
5;BORDEAUX ;15;BASTIDE;1;PUSG;44.844557/-0.557807;35;avenue Abadie;33073;BORDEAUX;C 205;Salle de cours;
5;BORDEAUX ;15;BASTIDE;1;PUSG;44.844557/-0.557807;35;avenue Abadie;33073;BORDEAUX;C 206;Salle de cours;
5;BORDEAUX ;15;BASTIDE;1;PUSG;44.844557/-0.557807;35;avenue Abadie;33073;BORDEAUX;C 208;Salle de cours;
5;BORDEAUX ;15;BASTIDE;1;PUSG;44.844557/-0.557807;35;avenue Abadie;33073;BORDEAUX;C 209;Salle de cours;
5;BORDEAUX ;15;BASTIDE;1;PUSG;44.844557/-0.557807;35;avenue Abadie;33073;BORDEAUX;C 301;Salle de cours;
5;BORDEAUX ;15;BASTIDE;1;PUSG;44.844557/-0.557807;35;avenue Abadie;33073;BORDEAUX;C 302;Salle de cours;
5;BORDEAUX ;15;BASTIDE;1;PUSG;44.844557/-0.557807;35;avenue Abadie;33073;BORDEAUX;C 303;Salle de cours;
5;BORDEAUX ;15;BASTIDE;1;PUSG;44.844557/-0.557807;35;avenue Abadie;33073;BORDEAUX;C 304;Salle de cours;
5;BORDEAUX ;15;BASTIDE;1;PUSG;44.844557/-0.557807;35;avenue Abadie;33073;BORDEAUX;C 305;Salle de cours;
5;BORDEAUX ;15;BASTIDE;1;PUSG;44.844557/-0.557807;35;avenue Abadie;33073;BORDEAUX;C 306;Salle de cours;
5;BORDEAUX ;15;BASTIDE;1;PUSG;44.844557/-0.557807;35;avenue Abadie;33073;BORDEAUX;C 307;Salle de cours;
5;BORDEAUX ;15;BASTIDE;1;PUSG;44.844557/-0.557807;35;avenue Abadie;33073;BORDEAUX;C 402;Salle de cours;
5;BORDEAUX ;15;BASTIDE;1;PUSG;44.844557/-0.557807;35;avenue Abadie;33073;BORDEAUX;C 404;Salle de cours;
12;MERIGNAC;7;EVERING;G1;EVERING;44.838844/-0.718221;1;rue Marcel Issartier;33700;MERIGNAC;C104;Salle TP;
12;MERIGNAC;7;EVERING;G1;EVERING;44.838844/-0.718221;1;rue Marcel Issartier;33700;MERIGNAC;C105;Salle TP;
12;MERIGNAC;7;EVERING;G1;EVERING;44.838844/-0.718221;1;rue Marcel Issartier;33700;MERIGNAC;C108a;Salle TP;
12;MERIGNAC;7;EVERING;G1;EVERING;44.838844/-0.718221;1;rue Marcel Issartier;33700;MERIGNAC;C108b;Salle TP;
12;MERIGNAC;7;EVERING;G1;EVERING;44.838844/-0.718221;1;rue Marcel Issartier;33700;MERIGNAC;C202;Salle TP;
12;MERIGNAC;7;EVERING;G1;EVERING;44.838844/-0.718221;1;rue Marcel Issartier;33700;MERIGNAC;C204;Salle TP;
12;MERIGNAC;7;EVERING;G1;EVERING;44.838844/-0.718221;1;rue Marcel Issartier;33700;MERIGNAC;C207;Salle de cours;207
12;MERIGNAC;7;EVERING;G1;EVERING;44.838844/-0.718221;1;rue Marcel Issartier;33700;MERIGNAC;C208;Salle de cours;208
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;C;Bâtiment C;44.798141/-0.616519;;rue Léon Duguit;33608;PESSAC;C306;Salle de cours;
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;C;Bâtiment C;44.798141/-0.616519;;rue Léon Duguit;33608;PESSAC;C308;Salle de cours;
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;C;Bâtiment C;44.798141/-0.616519;;rue Léon Duguit;33608;PESSAC;C315;Salle de cours;
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;C;Bâtiment C;44.798141/-0.616519;;rue Léon Duguit;33608;PESSAC;C318;Salle de cours;
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;C;Bâtiment C;44.798141/-0.616519;;rue Léon Duguit;33608;PESSAC;C321;Salle de cours;
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;F;Préfa SOLFAB;44.796939/-0.618413;;rue Léon Duguit;33608;PESSAC;D;Salle de cours;
5;BORDEAUX ;15;BASTIDE;1;PUSG;44.844557/-0.557807;35;avenue Abadie;33073;BORDEAUX;D 001;Amphithéâtre;
19;VILLENAVE D'ORNON;27;ISVV;252;ISVV;44.791861/-0.581177;210;chemin de Leysotte;33882;VILLENAVE D'ORNON;D 002;Salle de cours;0
19;VILLENAVE D'ORNON;27;ISVV;252;ISVV;44.791861/-0.581177;210;chemin de Leysotte;33882;VILLENAVE D'ORNON;D 006;Salle TP;0
19;VILLENAVE D'ORNON;27;ISVV;252;ISVV;44.791861/-0.581177;210;chemin de Leysotte;33882;VILLENAVE D'ORNON;D -010;Salle TP;0
19;VILLENAVE D'ORNON;27;ISVV;252;ISVV;44.791861/-0.581177;210;chemin de Leysotte;33882;VILLENAVE D'ORNON;D 013;Salle TP;0
19;VILLENAVE D'ORNON;27;ISVV;252;ISVV;44.791861/-0.581177;210;chemin de Leysotte;33882;VILLENAVE D'ORNON;D 014;Salle TP;0
6;DAX;29;INSTITUT DE THERMALISME;D;Bâtiment D;43.711088/-1.051881;8;rue Sainte Ursule;40100;DAX;D 102;Salle de cours;
6;DAX;29;INSTITUT DE THERMALISME;D;Bâtiment D;43.711088/-1.051881;8;rue Sainte Ursule;40100;DAX;D 103;Salle de cours;
5;BORDEAUX ;15;BASTIDE;1;PUSG;44.844557/-0.557807;35;avenue Abadie;33073;BORDEAUX;D 201;Salle de cours;
5;BORDEAUX ;15;BASTIDE;1;PUSG;44.844557/-0.557807;35;avenue Abadie;33073;BORDEAUX;D 202;Salle de cours;
5;BORDEAUX ;15;BASTIDE;1;PUSG;44.844557/-0.557807;35;avenue Abadie;33073;BORDEAUX;D 203;Salle de cours;
5;BORDEAUX ;15;BASTIDE;1;PUSG;44.844557/-0.557807;35;avenue Abadie;33073;BORDEAUX;D 204;Salle de cours;
5;BORDEAUX ;15;BASTIDE;1;PUSG;44.844557/-0.557807;35;avenue Abadie;33073;BORDEAUX;D 205;Salle de cours;
5;BORDEAUX ;15;BASTIDE;1;PUSG;44.844557/-0.557807;35;avenue Abadie;33073;BORDEAUX;D 208;Salle de cours;
5;BORDEAUX ;15;BASTIDE;1;PUSG;44.844557/-0.557807;35;avenue Abadie;33073;BORDEAUX;D 209;Salle de cours;
5;BORDEAUX ;15;BASTIDE;1;PUSG;44.844557/-0.557807;35;avenue Abadie;33073;BORDEAUX;D 301;Salle de cours;
5;BORDEAUX ;15;BASTIDE;1;PUSG;44.844557/-0.557807;35;avenue Abadie;33073;BORDEAUX;D 302;Salle de cours;
5;BORDEAUX ;15;BASTIDE;1;PUSG;44.844557/-0.557807;35;avenue Abadie;33073;BORDEAUX;D 303;Salle de cours;
5;BORDEAUX ;15;BASTIDE;1;PUSG;44.844557/-0.557807;35;avenue Abadie;33073;BORDEAUX;D 304;Salle de cours;
5;BORDEAUX ;15;BASTIDE;1;PUSG;44.844557/-0.557807;35;avenue Abadie;33073;BORDEAUX;D 305;Salle de cours;
5;BORDEAUX ;15;BASTIDE;1;PUSG;44.844557/-0.557807;35;avenue Abadie;33073;BORDEAUX;D 307;Salle informatique;
5;BORDEAUX ;15;BASTIDE;1;PUSG;44.844557/-0.557807;35;avenue Abadie;33073;BORDEAUX;D 309;Salle informatique;
5;BORDEAUX ;15;BASTIDE;1;PUSG;44.844557/-0.557807;35;avenue Abadie;33073;BORDEAUX;D 401;Salle de cours;
5;BORDEAUX ;15;BASTIDE;1;PUSG;44.844557/-0.557807;35;avenue Abadie;33073;BORDEAUX;D 402;Salle de cours;
5;BORDEAUX ;15;BASTIDE;1;PUSG;44.844557/-0.557807;35;avenue Abadie;33073;BORDEAUX;D 403;Salle de cours;
5;BORDEAUX ;15;BASTIDE;1;PUSG;44.844557/-0.557807;35;avenue Abadie;33073;BORDEAUX;D 404;Salle de cours;
5;BORDEAUX ;15;BASTIDE;1;PUSG;44.844557/-0.557807;35;avenue Abadie;33073;BORDEAUX;D 405;Salle de cours;
5;BORDEAUX ;15;BASTIDE;1;PUSG;44.844557/-0.557807;35;avenue Abadie;33073;BORDEAUX;D 406;Salle de cours;
5;BORDEAUX ;15;BASTIDE;1;PUSG;44.844557/-0.557807;35;avenue Abadie;33073;BORDEAUX;D 407;Salle de cours;
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;C;Bâtiment C;44.798141/-0.616519;;rue Léon Duguit;33608;PESSAC;D105;Salle de cours;
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;C;Bâtiment C;44.798141/-0.616519;;rue Léon Duguit;33608;PESSAC;D106;Salle de cours;
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;C;Bâtiment C;44.798141/-0.616519;;rue Léon Duguit;33608;PESSAC;D109;Salle de cours;
12;MERIGNAC;7;EVERING;G1;EVERING;44.838844/-0.718221;1;rue Marcel Issartier;33700;MERIGNAC;D113;Salle TP;
12;MERIGNAC;7;EVERING;G1;EVERING;44.838844/-0.718221;1;rue Marcel Issartier;33700;MERIGNAC;D113b;Salle TP;
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;C;Bâtiment C;44.798141/-0.616519;;rue Léon Duguit;33608;PESSAC;D114;Salle de cours;
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;C;Bâtiment C;44.798141/-0.616519;;rue Léon Duguit;33608;PESSAC;D115;Salle de cours;
12;MERIGNAC;7;EVERING;G1;EVERING;44.838844/-0.718221;1;rue Marcel Issartier;33700;MERIGNAC;D115;Salle TP;
12;MERIGNAC;7;EVERING;G1;EVERING;44.838844/-0.718221;1;rue Marcel Issartier;33700;MERIGNAC;D118b;Salle TP;
12;MERIGNAC;7;EVERING;G1;EVERING;44.838844/-0.718221;1;rue Marcel Issartier;33700;MERIGNAC;D118c;Salle TP;
12;MERIGNAC;7;EVERING;G1;EVERING;44.838844/-0.718221;1;rue Marcel Issartier;33700;MERIGNAC;D120;Salle TP;
12;MERIGNAC;7;EVERING;G1;EVERING;44.838844/-0.718221;1;rue Marcel Issartier;33700;MERIGNAC;D121;Salle TP;
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;C;Bâtiment C;44.798141/-0.616519;;rue Léon Duguit;33608;PESSAC;D121;Salle de cours;
12;MERIGNAC;7;EVERING;G1;EVERING;44.838844/-0.718221;1;rue Marcel Issartier;33700;MERIGNAC;D122;Salle TP;
12;MERIGNAC;7;EVERING;G1;EVERING;44.838844/-0.718221;1;rue Marcel Issartier;33700;MERIGNAC;D123;Salle TP;
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;C;Bâtiment C;44.798141/-0.616519;;rue Léon Duguit;33608;PESSAC;D124;Salle de cours;
12;MERIGNAC;7;EVERING;G1;EVERING;44.838844/-0.718221;1;rue Marcel Issartier;33700;MERIGNAC;D201;Salle TP;
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;C;Bâtiment C;44.798141/-0.616519;;rue Léon Duguit;33608;PESSAC;D204;Salle de cours;
12;MERIGNAC;7;EVERING;G1;EVERING;44.838844/-0.718221;1;rue Marcel Issartier;33700;MERIGNAC;D204;Salle TP;
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;C;Bâtiment C;44.798141/-0.616519;;rue Léon Duguit;33608;PESSAC;D205;Salle de cours;
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;C;Bâtiment C;44.798141/-0.616519;;rue Léon Duguit;33608;PESSAC;D208;Salle de cours;
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;C;Bâtiment C;44.798141/-0.616519;;rue Léon Duguit;33608;PESSAC;D209;Salle de cours;
12;MERIGNAC;7;EVERING;G1;EVERING;44.838844/-0.718221;1;rue Marcel Issartier;33700;MERIGNAC;D211;Salle TP;
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;C;Bâtiment C;44.798141/-0.616519;;rue Léon Duguit;33608;PESSAC;D212;Salle de cours;
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;C;Bâtiment C;44.798141/-0.616519;;rue Léon Duguit;33608;PESSAC;D215;Salle de cours;
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;C;Bâtiment C;44.798141/-0.616519;;rue Léon Duguit;33608;PESSAC;D216;Salle de cours;
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;C;Bâtiment C;44.798141/-0.616519;;rue Léon Duguit;33608;PESSAC;D221;Salle de cours;
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;C;Bâtiment C;44.798141/-0.616519;;rue Léon Duguit;33608;PESSAC;D302;Salle de cours;
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;C;Bâtiment C;44.798141/-0.616519;;rue Léon Duguit;33608;PESSAC;D306;Salle de cours;
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;C;Bâtiment C;44.798141/-0.616519;;rue Léon Duguit;33608;PESSAC;D312;Salle de cours;
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;C;Bâtiment C;44.798141/-0.616519;;rue Léon Duguit;33608;PESSAC;D322;Salle de cours;
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;C;Bâtiment C;44.798141/-0.616519;;rue Léon Duguit;33608;PESSAC;D324;Salle de cours;
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;F;Préfa SOLFAB;44.796939/-0.618413;;rue Léon Duguit;33608;PESSAC;E;Salle de cours;
6;DAX;29;INSTITUT DE THERMALISME;E;Bâtiment E;43.711088/-1.051881;8;rue Sainte Ursule;40100;DAX;E 001;Salle de cours;
6;DAX;29;INSTITUT DE THERMALISME;E;Bâtiment E;43.711088/-1.051881;8;rue Sainte Ursule;40100;DAX;E 002;Salle TP;1
6;DAX;29;INSTITUT DE THERMALISME;E;Bâtiment E;43.711088/-1.051881;8;rue Sainte Ursule;40100;DAX;E 005;Salle TP;
6;DAX;29;INSTITUT DE THERMALISME;E;Bâtiment E;43.711088/-1.051881;8;rue Sainte Ursule;40100;DAX;E 006;Salle TP;
6;DAX;29;INSTITUT DE THERMALISME;E;Bâtiment E;43.711088/-1.051881;8;rue Sainte Ursule;40100;DAX;E 101;Salle informatique;
5;BORDEAUX ;16;INSPE CAUDERAN;D;Bâtiment Kergomard (bat 1);44.848448/-0.601857;49;rue de l'école Normale;33000;BORDEAUX;E 102;Gymnase;
6;DAX;29;INSTITUT DE THERMALISME;E;Bâtiment E;43.711088/-1.051881;8;rue Sainte Ursule;40100;DAX;E 201;Salle de cours;
6;DAX;29;INSTITUT DE THERMALISME;E;Bâtiment E;43.711088/-1.051881;8;rue Sainte Ursule;40100;DAX;E 202;Salle de cours;
5;BORDEAUX ;16;INSPE CAUDERAN;D;Bâtiment Kergomard (bat 1);44.848448/-0.601857;49;rue de l'école Normale;33000;BORDEAUX;E002;Gymnase;
5;BORDEAUX ;23;CARREIRE;216;Bâtiment TP;44.825376/-0.606069;146;Léo Saignat;33076;BORDEAUX;E004;Salle TP;
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;C;Bâtiment C;44.798141/-0.616519;;rue Léon Duguit;33608;PESSAC;E017;Salle de cours;
5;BORDEAUX ;23;CARREIRE;216;Bâtiment TP;44.825376/-0.606069;146;Léo Saignat;33076;BORDEAUX;E102;Salle de cours;
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;C;Bâtiment C;44.798141/-0.616519;;rue Léon Duguit;33608;PESSAC;E104;Salle informatique;
5;BORDEAUX ;23;CARREIRE;219;Pharma 2;44.826559/-0.607047;146;Léo Saignat;33076;BORDEAUX;E105;Salle TP;E105
5;BORDEAUX ;23;CARREIRE;219;Pharma 2;44.826559/-0.607047;146;Léo Saignat;33076;BORDEAUX;E106;Salle TP;E106
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;C;Bâtiment C;44.798141/-0.616519;;rue Léon Duguit;33608;PESSAC;E112;Salle informatique;
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;C;Bâtiment C;44.798141/-0.616519;;rue Léon Duguit;33608;PESSAC;E120;Salle informatique;
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;C;Bâtiment C;44.798141/-0.616519;;rue Léon Duguit;33608;PESSAC;E126;Salle informatique;
5;BORDEAUX ;23;CARREIRE;219;Pharma 2;44.826559/-0.607047;146;Léo Saignat;33076;BORDEAUX;E302;Salle TP;E302
5;BORDEAUX ;23;CARREIRE;219;Pharma 2;44.826559/-0.607047;146;Léo Saignat;33076;BORDEAUX;E410;Salle TP;E410
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;F;Préfa SOLFAB;44.796939/-0.618413;;rue Léon Duguit;33608;PESSAC;F;Salle de cours;
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;C;Bâtiment C;44.798141/-0.616519;;rue Léon Duguit;33608;PESSAC;F204;Salle de cours;
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;C;Bâtiment C;44.798141/-0.616519;;rue Léon Duguit;33608;PESSAC;F205;Labo de langues;
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;C;Bâtiment C;44.798141/-0.616519;;rue Léon Duguit;33608;PESSAC;F210;Salle de cours;
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;C;Bâtiment C;44.798141/-0.616519;;rue Léon Duguit;33608;PESSAC;F212;Labo de langues;
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;C;Bâtiment C;44.798141/-0.616519;;rue Léon Duguit;33608;PESSAC;F220;Labo de langues;
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;F;Préfa SOLFAB;44.796939/-0.618413;;rue Léon Duguit;33608;PESSAC;G;Salle de cours;
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;F;Préfa SOLFAB;44.796939/-0.618413;;rue Léon Duguit;33608;PESSAC;H;Salle de cours;
12;MERIGNAC;7;EVERING;G1;EVERING;44.838844/-0.718221;1;rue Marcel Issartier;33700;MERIGNAC;H002;Salle TP;
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;F;Préfa SOLFAB;44.796939/-0.618413;;rue Léon Duguit;33608;PESSAC;I;Salle de cours;
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;F;Préfa SOLFAB;44.796939/-0.618413;;rue Léon Duguit;33608;PESSAC;J;Salle de cours;
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;F;Préfa SOLFAB;44.796939/-0.618413;;rue Léon Duguit;33608;PESSAC;K;Salle de cours;
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;F;Préfa SOLFAB;44.796939/-0.618413;;rue Léon Duguit;33608;PESSAC;L;Salle de cours;
5;BORDEAUX ;16;INSPE CAUDERAN;D;Bâtiment Kergomard (bat 1);44.848448/-0.601857;49;rue de l'école Normale;33000;BORDEAUX;N 001;Salle TP;101
5;BORDEAUX ;16;INSPE CAUDERAN;D;Bâtiment Kergomard (bat 1);44.848448/-0.601857;49;rue de l'école Normale;33000;BORDEAUX;N 003;Salle TP;103
5;BORDEAUX ;16;INSPE CAUDERAN;D;Bâtiment Kergomard (bat 1);44.848448/-0.601857;49;rue de l'école Normale;33000;BORDEAUX;N -101;Amphithéâtre;1001
5;BORDEAUX ;16;INSPE CAUDERAN;D;Bâtiment Kergomard (bat 1);44.848448/-0.601857;49;rue de l'école Normale;33000;BORDEAUX;N 101;Salle de cours;111
